No.,Time,Source,Destination,Protocol,Length,Info
22334,179.181321,10.4.246.118,52.97.165.146,TCP,90,[TCP Dup ACK 22320#7] 2262  >  443 [ACK] Seq=54205 Ack=790446 Win=792320 Len=0 SLE=788051 SRE=789301 SLE=972250 SRE=974750 SLE=801574 SRE=802824 SLE=799074 SRE=800324
22335,179.181632,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=789301 Ack=54205 Win=524800 Len=1250
22336,179.181654,10.4.246.118,52.97.165.146,TCP,90,2262  >  443 [ACK] Seq=54205 Ack=790551 Win=792320 Len=0 SLE=789301 SRE=790446 SLE=972250 SRE=974750 SLE=801574 SRE=802824 SLE=799074 SRE=800324
22337,179.181779,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=790551 Ack=54205 Win=524800 Len=1250
22338,179.181796,10.4.246.118,52.97.165.146,TCP,90,2262  >  443 [ACK] Seq=54205 Ack=792946 Win=792320 Len=0 SLE=791696 SRE=791801 SLE=972250 SRE=974750 SLE=801574 SRE=802824 SLE=799074 SRE=800324
22339,179.182973,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=791801 Ack=54205 Win=524800 Len=1250
22340,179.183001,10.4.246.118,52.97.165.146,TCP,90,2262  >  443 [ACK] Seq=54205 Ack=793051 Win=792320 Len=0 SLE=791801 SRE=792946 SLE=972250 SRE=974750 SLE=801574 SRE=802824 SLE=799074 SRE=800324
22341,179.183156,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=793051 Ack=54205 Win=524800 Len=1250
22342,179.183174,10.4.246.118,52.97.165.146,TCP,90,2262  >  443 [ACK] Seq=54205 Ack=795446 Win=792320 Len=0 SLE=794196 SRE=794301 SLE=972250 SRE=974750 SLE=801574 SRE=802824 SLE=799074 SRE=800324
22343,179.184283,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=794301 Ack=54205 Win=524800 Len=1250
22344,179.184307,10.4.246.118,52.97.165.146,TCP,90,2262  >  443 [ACK] Seq=54205 Ack=795551 Win=792320 Len=0 SLE=794301 SRE=795446 SLE=972250 SRE=974750 SLE=801574 SRE=802824 SLE=799074 SRE=800324
22345,179.184858,52.97.165.146,10.4.246.118,TCP,1304,"[TCP Retransmission] 443  >  2262 [PSH, ACK] Seq=795551 Ack=54205 Win=524800 Len=1250"
22346,179.18489,10.4.246.118,52.97.165.146,TCP,90,2262  >  443 [ACK] Seq=54205 Ack=797824 Win=792320 Len=0 SLE=796574 SRE=796801 SLE=972250 SRE=974750 SLE=801574 SRE=802824 SLE=799074 SRE=800324
22347,179.186535,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=796801 Ack=54205 Win=524800 Len=1250
22348,179.186535,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=798051 Ack=54205 Win=524800 Len=1250
22349,179.186579,10.4.246.118,52.97.165.146,TCP,90,2262  >  443 [ACK] Seq=54205 Ack=798051 Win=792064 Len=0 SLE=796801 SRE=797824 SLE=972250 SRE=974750 SLE=801574 SRE=802824 SLE=799074 SRE=800324
22350,179.186627,10.4.246.118,52.97.165.146,TCP,82,2262  >  443 [ACK] Seq=54205 Ack=800324 Win=792320 Len=0 SLE=799074 SRE=799301 SLE=972250 SRE=974750 SLE=801574 SRE=802824
22351,179.186715,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=799301 Ack=54205 Win=524800 Len=1250
22352,179.186735,10.4.246.118,52.97.165.146,TCP,82,2262  >  443 [ACK] Seq=54205 Ack=800551 Win=792064 Len=0 SLE=799301 SRE=800324 SLE=972250 SRE=974750 SLE=801574 SRE=802824
22353,179.18738,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=800551 Ack=54205 Win=524800 Len=1250
22354,179.187401,10.4.246.118,52.97.165.146,TCP,74,2262  >  443 [ACK] Seq=54205 Ack=802824 Win=792320 Len=0 SLE=801574 SRE=801801 SLE=972250 SRE=974750
22355,179.187941,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=801801 Ack=54205 Win=524800 Len=1250
22356,179.18796,10.4.246.118,52.97.165.146,TCP,74,2262  >  443 [ACK] Seq=54205 Ack=803051 Win=792064 Len=0 SLE=801801 SRE=802824 SLE=972250 SRE=974750
22357,179.189792,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=803051 Ack=54205 Win=524800 Len=1250
22358,179.189794,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=804301 Ack=54205 Win=524800 Len=1250
22359,179.189816,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=804301 Win=792320 Len=0 SLE=972250 SRE=974750
22360,179.189843,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=805551 Win=792320 Len=0 SLE=972250 SRE=974750
22361,179.18994,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=805551 Ack=54205 Win=524800 Len=1250
22362,179.189956,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=806801 Win=792320 Len=0 SLE=972250 SRE=974750
22363,179.190628,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=806801 Ack=54205 Win=524800 Len=1250
22364,179.190652,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=808051 Win=792320 Len=0 SLE=972250 SRE=974750
22365,179.191194,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=808051 Ack=54205 Win=524800 Len=1250
22366,179.191214,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=809301 Win=792320 Len=0 SLE=972250 SRE=974750
22367,179.191867,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=809301 Ack=54205 Win=524800 Len=1250
22368,179.191889,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=810551 Win=792320 Len=0 SLE=972250 SRE=974750
22369,179.192476,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=810551 Ack=54205 Win=524800 Len=1250
22370,179.192496,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=811801 Win=792320 Len=0 SLE=972250 SRE=974750
22371,179.192981,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=811801 Ack=54205 Win=524800 Len=1250
22372,179.193001,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=813051 Win=792320 Len=0 SLE=972250 SRE=974750
22373,179.194215,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=813051 Ack=54205 Win=524800 Len=1250
22374,179.19424,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=814301 Win=792320 Len=0 SLE=972250 SRE=974750
22375,179.194662,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=814301 Ack=54205 Win=524800 Len=1250
22376,179.19468,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=815551 Win=792320 Len=0 SLE=972250 SRE=974750
22377,179.194965,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=815551 Ack=54205 Win=524800 Len=1250
22378,179.194984,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=816801 Win=792320 Len=0 SLE=972250 SRE=974750
22379,179.195582,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=816801 Ack=54205 Win=524800 Len=1250
22380,179.195599,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=818051 Win=792320 Len=0 SLE=972250 SRE=974750
22381,179.196184,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=818051 Ack=54205 Win=524800 Len=1250
22382,179.196201,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=819301 Win=792320 Len=0 SLE=972250 SRE=974750
22383,179.196788,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=819301 Ack=54205 Win=524800 Len=1250
22384,179.196809,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=820551 Win=792320 Len=0 SLE=972250 SRE=974750
22385,179.197388,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=820551 Ack=54205 Win=524800 Len=1250
22386,179.197411,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=821801 Win=792320 Len=0 SLE=972250 SRE=974750
22387,179.198012,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=821801 Ack=54205 Win=524800 Len=1250
22388,179.198033,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=823051 Win=792320 Len=0 SLE=972250 SRE=974750
22389,179.198564,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=823051 Ack=54205 Win=524800 Len=1250
22390,179.198588,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=824301 Win=792320 Len=0 SLE=972250 SRE=974750
22391,179.199165,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=824301 Ack=54205 Win=524800 Len=1250
22392,179.199184,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=825551 Win=792320 Len=0 SLE=972250 SRE=974750
22393,179.20036,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=825551 Ack=54205 Win=524800 Len=1250
22394,179.200393,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=826801 Win=792320 Len=0 SLE=972250 SRE=974750
22395,179.200532,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=826801 Ack=54205 Win=524800 Len=1250
22396,179.200553,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=828051 Win=792320 Len=0 SLE=972250 SRE=974750
22397,179.201114,52.97.165.146,10.4.246.118,TCP,1304,"[TCP Retransmission] 443  >  2262 [PSH, ACK] Seq=828051 Ack=54205 Win=524800 Len=1250"
22398,179.201144,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=829301 Win=792320 Len=0 SLE=972250 SRE=974750
22399,179.201663,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=829301 Ack=54205 Win=524800 Len=1250
22400,179.201687,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=830551 Win=792320 Len=0 SLE=972250 SRE=974750
22401,179.202376,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=830551 Ack=54205 Win=524800 Len=1250
22402,179.202403,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=831801 Win=792320 Len=0 SLE=972250 SRE=974750
22403,179.202959,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=831801 Ack=54205 Win=524800 Len=1250
22404,179.202979,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=833051 Win=792320 Len=0 SLE=972250 SRE=974750
22405,179.203527,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=833051 Ack=54205 Win=524800 Len=1250
22406,179.203549,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=834301 Win=792320 Len=0 SLE=972250 SRE=974750
22407,179.204186,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=834301 Ack=54205 Win=524800 Len=1250
22408,179.204209,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=835551 Win=792320 Len=0 SLE=972250 SRE=974750
22409,179.204792,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=835551 Ack=54205 Win=524800 Len=1250
22410,179.204816,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=836801 Win=792320 Len=0 SLE=972250 SRE=974750
22411,179.205398,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=836801 Ack=54205 Win=524800 Len=1250
22412,179.205417,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=838051 Win=792320 Len=0 SLE=972250 SRE=974750
22413,179.206185,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=838051 Ack=54205 Win=524800 Len=1250
22414,179.206211,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=839301 Win=792320 Len=0 SLE=972250 SRE=974750
22415,179.206776,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=839301 Ack=54205 Win=524800 Len=1250
22416,179.206797,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=840551 Win=792320 Len=0 SLE=972250 SRE=974750
22417,179.20733,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=840551 Ack=54205 Win=524800 Len=1250
22418,179.207352,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=841801 Win=792320 Len=0 SLE=972250 SRE=974750
22419,179.207893,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=841801 Ack=54205 Win=524800 Len=1250
22420,179.207915,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=843051 Win=792320 Len=0 SLE=972250 SRE=974750
22421,179.208521,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=843051 Ack=54205 Win=524800 Len=1250
22422,179.208552,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=844301 Win=792320 Len=0 SLE=972250 SRE=974750
22423,179.209141,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=844301 Ack=54205 Win=524800 Len=1250
22424,179.209164,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=845551 Win=792320 Len=0 SLE=972250 SRE=974750
22425,179.209764,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=845551 Ack=54205 Win=524800 Len=1250
22426,179.209787,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=846801 Win=792320 Len=0 SLE=972250 SRE=974750
22427,179.21039,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=846801 Ack=54205 Win=524800 Len=1250
22428,179.210415,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=848051 Win=792320 Len=0 SLE=972250 SRE=974750
22429,179.211011,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=848051 Ack=54205 Win=524800 Len=1250
22430,179.211031,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=849301 Win=792320 Len=0 SLE=972250 SRE=974750
22431,179.211638,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=849301 Ack=54205 Win=524800 Len=1250
22432,179.211664,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=850551 Win=792320 Len=0 SLE=972250 SRE=974750
22433,179.212259,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=850551 Ack=54205 Win=524800 Len=1250
22434,179.212284,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=851801 Win=792320 Len=0 SLE=972250 SRE=974750
22435,179.212881,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=851801 Ack=54205 Win=524800 Len=1250
22436,179.2129,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=853051 Win=792320 Len=0 SLE=972250 SRE=974750
22437,179.213507,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=853051 Ack=54205 Win=524800 Len=1250
22438,179.213533,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=854301 Win=792320 Len=0 SLE=972250 SRE=974750
22439,179.214135,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=854301 Ack=54205 Win=524800 Len=1250
22440,179.214154,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=855551 Win=792320 Len=0 SLE=972250 SRE=974750
22441,179.214752,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=855551 Ack=54205 Win=524800 Len=1250
22442,179.214772,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=856801 Win=792320 Len=0 SLE=972250 SRE=974750
22443,179.215379,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=856801 Ack=54205 Win=524800 Len=1250
22444,179.215401,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=858051 Win=792320 Len=0 SLE=972250 SRE=974750
22445,179.215998,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=858051 Ack=54205 Win=524800 Len=1250
22446,179.216017,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=859301 Win=792320 Len=0 SLE=972250 SRE=974750
22447,179.216624,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=859301 Ack=54205 Win=524800 Len=1250
22448,179.216642,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=860551 Win=792320 Len=0 SLE=972250 SRE=974750
22449,179.217248,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=860551 Ack=54205 Win=524800 Len=1250
22450,179.217269,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=861801 Win=792320 Len=0 SLE=972250 SRE=974750
22451,179.217875,52.97.165.146,10.4.246.118,TCP,1304,"[TCP Retransmission] 443  >  2262 [PSH, ACK] Seq=861801 Ack=54205 Win=524800 Len=1250"
22452,179.217907,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=863051 Win=792320 Len=0 SLE=972250 SRE=974750
22453,179.218497,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=863051 Ack=54205 Win=524800 Len=1250
22454,179.21852,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=864301 Win=792320 Len=0 SLE=972250 SRE=974750
22455,179.219119,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=864301 Ack=54205 Win=524800 Len=1250
22456,179.219138,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=865551 Win=792320 Len=0 SLE=972250 SRE=974750
22457,179.220048,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=865551 Ack=54205 Win=524800 Len=1250
22458,179.22007,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=866801 Win=792320 Len=0 SLE=972250 SRE=974750
22459,179.22032,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=866801 Ack=54205 Win=524800 Len=1250
22460,179.220337,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=868051 Win=792320 Len=0 SLE=972250 SRE=974750
22461,179.220988,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=868051 Ack=54205 Win=524800 Len=1250
22462,179.221009,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=869301 Win=792320 Len=0 SLE=972250 SRE=974750
22463,179.221619,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=869301 Ack=54205 Win=524800 Len=1250
22464,179.221645,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=870551 Win=792320 Len=0 SLE=972250 SRE=974750
22465,179.222238,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=870551 Ack=54205 Win=524800 Len=1250
22466,179.222255,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=871801 Win=792320 Len=0 SLE=972250 SRE=974750
22467,179.222862,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=871801 Ack=54205 Win=524800 Len=1250
22468,179.222884,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=873051 Win=792320 Len=0 SLE=972250 SRE=974750
22469,179.223487,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=873051 Ack=54205 Win=524800 Len=1250
22470,179.223507,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=874301 Win=792320 Len=0 SLE=972250 SRE=974750
22471,179.22411,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=874301 Ack=54205 Win=524800 Len=1250
22472,179.22413,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=875551 Win=792320 Len=0 SLE=972250 SRE=974750
22473,179.224735,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=875551 Ack=54205 Win=524800 Len=1250
22474,179.224756,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=876801 Win=792320 Len=0 SLE=972250 SRE=974750
22475,179.225358,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=876801 Ack=54205 Win=524800 Len=1250
22476,179.225378,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=878051 Win=792320 Len=0 SLE=972250 SRE=974750
22477,179.225978,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=878051 Ack=54205 Win=524800 Len=1250
22478,179.225996,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=879301 Win=792320 Len=0 SLE=972250 SRE=974750
22479,179.226606,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=879301 Ack=54205 Win=524800 Len=1250
22480,179.226628,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=880551 Win=792320 Len=0 SLE=972250 SRE=974750
22481,179.227316,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=880551 Ack=54205 Win=524800 Len=1250
22482,179.227337,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=881801 Win=792320 Len=0 SLE=972250 SRE=974750
22483,179.228,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=881801 Ack=54205 Win=524800 Len=1250
22484,179.228018,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=883051 Win=792320 Len=0 SLE=972250 SRE=974750
22485,179.228568,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=883051 Ack=54205 Win=524800 Len=1250
22486,179.228595,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=884301 Win=792320 Len=0 SLE=972250 SRE=974750
22487,179.229181,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=884301 Ack=54205 Win=524800 Len=1250
22488,179.2292,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=885551 Win=792320 Len=0 SLE=972250 SRE=974750
22489,179.229759,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=885551 Ack=54205 Win=524800 Len=1250
22490,179.229776,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=886801 Win=792320 Len=0 SLE=972250 SRE=974750
22491,179.230349,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=886801 Ack=54205 Win=524800 Len=1250
22492,179.230367,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=888051 Win=792320 Len=0 SLE=972250 SRE=974750
22493,179.23097,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=888051 Ack=54205 Win=524800 Len=1250
22494,179.230989,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=889301 Win=792320 Len=0 SLE=972250 SRE=974750
22495,179.231685,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=889301 Ack=54205 Win=524800 Len=1250
22496,179.231702,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=890551 Win=792320 Len=0 SLE=972250 SRE=974750
22497,179.232554,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=890551 Ack=54205 Win=524800 Len=1250
22498,179.232573,10.4.246.118,52.97.165.146,TCP,66,2262  >  443 [ACK] Seq=54205 Ack=891801 Win=792320 Len=0 SLE=972250 SRE=974750
22499,179.234603,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=891801 Ack=54205 Win=524800 Len=1250
22500,179.234604,52.97.165.146,10.4.246.118,TCP,1304,[TCP Retransmission] 443  >  2262 [ACK] Seq=893051 Ack=54205 Win=524800 Len=1250
